id,card_holder_key,card_holder,card_holder_inst_key,building_key,date_key,time_key,reader_key,user_type,hour,used_presence_this_day,is_enrolled_today,company,user_type_label
674,82,2a2686a4-90f3-4ff1-6782-c122b97c196c,3,2,20260212,951,13,2,15,0,0,FASHIONPHILE,Visitor
675,159,01f4d736-6455-b812-d720-62f7b6eedc41,7,3,20251105,766,18,1,12,0,1,Mizuho Americas Services,Personnel
676,123,10e3b296-1542-653f-832b-fcb99f0f2dbb,5,2,20251211,850,10,1,14,0,0,Convene 31,Personnel
677,69,9b0b5824-3206-0961-db19-b5a6bf2ff3bf,2,1,20251125,845,13,1,14,0,0,Ralph Lauren Corporation,Personnel
678,299,9c022499-7058-67a2-ed51-26f453880772,30,3,20260205,508,18,2,8,0,0,MHANY,Visitor
679,187,90abddba-83e8-6f11-1e7e-cfb56a625411,9,1,20251229,1144,5,1,19,0,0,Warburg Pincus,Personnel
680,179,b194b98b-d086-3169-7240-344dba440fea,8,3,20251230,594,13,1,9,0,0,Amazon,Personnel
681,55,0800041e-8cb4-d76c-0ec1-399950cca67c,2,1,20260129,485,17,1,8,1,1,Ralph Lauren Corporation,Personnel
682,234,91efdb7f-828d-bfab-30e1-95c5293e2e9d,14,1,20251125,911,1,1,15,0,0,32 BJ Union,Personnel
683,95,42dfc728-7fda-d46f-e62f-a902faf6bf8a,4,2,20251202,577,9,1,9,0,0,Convene,Personnel
684,13,aabf7434-d264-ad4f-1096-7561dd51e1d8,1,1,20251203,566,16,2,9,0,0,The New York & Presbyterian,Visitor
685,125,cf4f3f3d-0434-f205-4e89-517868addc3c,5,2,20251110,772,18,1,12,0,0,Convene 31,Personnel
686,254,4de1e144-160d-c296-0169-7132a0e97998,17,4,20251112,566,6,2,9,0,0,StoneX Group Inc,Visitor
687,163,e32df4d1-7d9f-d2db-e826-f70d72e24d2c,7,3,20251124,621,5,1,10,1,1,Mizuho Americas Services,Personnel
688,17,d10ba14a-4540-8890-ec84-75ca06c8cf7f,1,1,20260121,816,4,1,13,0,0,The New York & Presbyterian,Personnel
689,31,a719622b-ab2e-9e5c-258f-431ee3cde163,1,1,20251106,778,17,2,12,0,0,The New York & Presbyterian,Visitor
690,10,0277cfb8-1a69-f658-b217-40ab8c44af4a,1,1,20260129,620,8,1,10,0,1,The New York & Presbyterian,Personnel
691,18,795939c2-112a-cedb-ff3e-d96d1e3a8376,1,1,20260126,691,7,2,11,0,0,The New York & Presbyterian,Visitor
692,168,5c4d32cf-bd72-0552-f52e-7ded072a6024,8,3,20260112,632,16,1,10,0,0,Amazon,Personnel
693,38,f361245f-e671-ec9c-9d65-5fb5b1c5589a,1,1,20260203,861,7,1,14,0,0,The New York & Presbyterian,Personnel
694,261,91a0e8b1-4f94-74a2-3569-abf1db9a9784,19,2,20251222,918,5,2,15,0,0,Elite Model World,Visitor
695,270,73bb9f6d-c3c0-6f1e-4665-ee85cb5dbfed,20,3,20260210,502,20,1,8,0,0,West Monroe,Personnel
696,265,ec09cf85-b854-2abc-779a-1605be0c0c22,19,2,20251126,586,4,1,9,0,0,Elite Model World,Personnel
697,166,659d225e-18f6-f111-07b0-49fa215b966f,8,3,20260121,744,10,2,12,0,0,Amazon,Visitor
698,57,08c9058c-e891-3cac-4f9e-74d35273bef6,2,1,20260112,692,9,2,11,0,0,Ralph Lauren Corporation,Visitor
699,2,ce5ba133-1ae0-ef24-7369-f3921b5a442f,1,1,20251201,672,9,1,11,0,0,The New York & Presbyterian,Personnel
700,217,a7d16a68-2ebb-fbb8-08df-7af4ea088bd8,12,3,20260126,631,8,1,10,0,1,Palantir & Current,Personnel
701,41,5c320523-b390-cd82-d946-b12ed9b83174,1,1,20251120,878,2,1,14,0,0,The New York & Presbyterian,Personnel
702,150,644c2222-975f-5cfb-1f85-163d2a8bfa75,7,3,20260105,637,8,1,10,0,0,Mizuho Americas Services,Personnel
703,67,999cf579-8379-0fd7-4173-fa6279681752,2,1,20260203,596,18,1,9,1,1,Ralph Lauren Corporation,Personnel
704,261,91a0e8b1-4f94-74a2-3569-abf1db9a9784,19,2,20251125,567,4,1,9,1,1,Elite Model World,Personnel
705,8,9152ed5d-2b72-552b-4f3c-19909e510790,1,1,20251118,693,15,1,11,0,0,The New York & Presbyterian,Personnel
706,238,0b9d0fab-31b8-5dc6-16d3-c9006f21c20c,15,5,20260126,635,16,2,10,0,0,Canada,Visitor
707,52,ebe8428b-bcde-302a-b099-3790d38c4af3,2,1,20260206,863,6,1,14,0,0,Ralph Lauren Corporation,Personnel
708,26,44413f8f-6262-02ec-e01e-0217c87acef5,1,1,20260120,577,7,1,9,0,1,The New York & Presbyterian,Personnel
709,167,e6329b9f-76e1-5a1a-6284-e47ff6e3519e,8,3,20251114,640,7,1,10,0,0,Amazon,Personnel
710,50,09967a11-1554-eaf4-ed96-4605c181cbdf,2,1,20251113,626,18,1,10,1,1,Ralph Lauren Corporation,Personnel
711,19,4d5f09e3-1c7d-aa87-f59d-42bb347b7eee,1,1,20251111,573,6,1,9,0,0,The New York & Presbyterian,Personnel
712,65,cc602dda-eea9-e82b-49e4-3a3583652287,2,1,20251209,690,12,1,11,0,0,Ralph Lauren Corporation,Personnel
713,252,9233d4c3-f3c0-1d56-f8b9-820ebc1f2d46,17,4,20251126,774,16,2,12,0,0,StoneX Group Inc,Visitor
714,47,e5bb0261-31de-5a9b-042f-3bb56524da0f,1,1,20251114,643,1,1,10,0,0,The New York & Presbyterian,Personnel
715,72,cfbbe025-08e3-d4c2-bd14-8ec3e9f21f5f,3,2,20251224,659,8,1,10,0,0,FASHIONPHILE,Personnel
716,2,ce5ba133-1ae0-ef24-7369-f3921b5a442f,1,1,20251219,654,16,1,10,0,1,The New York & Presbyterian,Personnel
717,17,d10ba14a-4540-8890-ec84-75ca06c8cf7f,1,1,20260115,646,19,1,10,0,1,The New York & Presbyterian,Personnel
718,137,3c9618b5-2a2c-d9fa-cc60-f2975e5b27e7,6,1,20260121,469,13,1,7,0,0,Jack Studios Inc,Personnel
719,8,9152ed5d-2b72-552b-4f3c-19909e510790,1,1,20260115,700,1,2,11,0,0,The New York & Presbyterian,Visitor
720,190,364e1246-38e5-a9ad-d16e-7b3269d8801f,9,1,20251112,492,10,1,8,0,0,Warburg Pincus,Personnel
721,51,f228fd16-3afd-dab9-0bfc-fb69a5a2f572,2,1,20260211,875,9,1,14,1,1,Ralph Lauren Corporation,Personnel
722,218,72155ecc-855c-c933-e439-202dd8bef13c,12,3,20251119,609,10,1,10,0,0,Palantir & Current,Personnel
723,40,04dc731f-2ef1-8704-e4de-276732484f66,1,1,20251231,868,6,1,14,0,0,The New York & Presbyterian,Personnel
724,177,4126361d-64f5-b5ab-3688-87d343197bdf,8,3,20251113,708,12,1,11,0,1,Amazon,Personnel
725,155,c15dc3c6-879b-4d76-efcb-fcb55d1e6214,7,3,20260130,550,19,1,9,0,0,Mizuho Americas Services,Personnel
726,169,d5b55ec3-6648-5994-6790-bc6ddef9ddff,8,3,20260114,844,15,1,14,0,0,Amazon,Personnel
727,174,1e5ddef2-7603-2fc1-ac6b-d384d6c48fb7,8,3,20251211,763,6,1,12,1,1,Amazon,Personnel
728,226,97bf0c03-ec79-b168-9c70-3bc506983b03,13,2,20251124,576,6,1,9,0,0,Roku,Personnel
729,216,3a5245a9-a481-40bc-32ef-30a0d7462100,12,3,20251211,564,11,2,9,0,0,Palantir & Current,Visitor
730,167,e6329b9f-76e1-5a1a-6284-e47ff6e3519e,8,3,20260113,560,11,1,9,0,0,Amazon,Personnel
731,44,2d4ef446-b0b1-9641-a3dd-96599f454fbf,1,1,20260127,830,13,1,13,0,0,The New York & Presbyterian,Personnel
732,76,88b66755-bc11-ed9b-d405-94058c0648dd,3,2,20251216,851,13,1,14,1,1,FASHIONPHILE,Personnel
733,295,a120e9ae-cd3d-2774-8b69-8b9cc078085f,28,1,20251215,685,12,1,11,0,1,BasePoint Capital,Personnel
734,67,999cf579-8379-0fd7-4173-fa6279681752,2,1,20251218,689,18,1,11,1,1,Ralph Lauren Corporation,Personnel
735,277,08904c1c-fe2c-e0f5-1d46-d7d3f9f826ca,21,4,20251119,545,11,1,9,0,0,STRAUB COLLABORATIVE,Personnel
736,236,75ad8198-7bc2-c2ba-117c-f51d99587e8f,15,5,20251106,595,12,1,9,0,0,Canada,Personnel
737,69,9b0b5824-3206-0961-db19-b5a6bf2ff3bf,2,1,20260206,500,18,1,8,1,1,Ralph Lauren Corporation,Personnel
738,175,fa3dd4f4-daed-1319-75e9-0d9772ac3c35,8,3,20260121,600,14,2,10,0,0,Amazon,Visitor
739,90,0237f393-aae5-d173-a32c-020eeb16207d,3,2,20260108,865,12,1,14,1,1,FASHIONPHILE,Personnel
740,3,bc0a8b13-9278-8b74-40b5-c505a31bc64a,1,1,20251113,521,11,1,8,0,0,The New York & Presbyterian,Personnel
741,9,aa635e25-eb44-0f77-7265-6f69a1ea0dec,1,1,20251203,545,3,1,9,0,0,The New York & Presbyterian,Personnel
742,289,01505081-ecee-56f3-fa61-e12120ca2911,25,3,20260203,716,4,1,11,1,1,Persistent Systems LLC,Personnel
743,211,7c81f492-0cca-fc8f-9f02-e80fe36f76a2,11,4,20260206,872,8,1,14,0,0,RGN-New York XXXII LLC,Personnel
744,43,919204f7-7dee-8acb-e7b3-3ef5d96ba78a,1,1,20251126,725,17,1,12,1,1,The New York & Presbyterian,Personnel
745,60,99d7efa5-6b53-ab32-795f-54bf7cef5409,2,1,20251106,374,9,1,6,0,0,Ralph Lauren Corporation,Personnel
746,209,590e0260-8fc2-da42-0091-28adacf8f045,11,4,20260115,618,10,1,10,0,0,RGN-New York XXXII LLC,Personnel
747,202,9f502a29-f707-81f3-3376-d335be6c6225,10,4,20251125,714,1,1,11,0,0,Linhart Dentistry,Personnel
748,231,8a01651e-3227-a1ff-b6ce-8605a146c5b6,14,1,20251114,958,3,1,15,0,0,32 BJ Union,Personnel
749,65,cc602dda-eea9-e82b-49e4-3a3583652287,2,1,20260204,710,1,1,11,1,1,Ralph Lauren Corporation,Personnel
750,205,d623c737-d3ef-e076-3595-0a824e9a48e3,11,4,20251222,624,10,1,10,0,0,RGN-New York XXXII LLC,Personnel
751,124,c751cc4a-36fc-f9ae-a6d8-ab1f25da3e8d,5,2,20260105,727,3,2,12,0,0,Convene 31,Visitor
752,189,9542698a-0ae9-fb94-816f-b5e4e9b773d6,9,1,20260122,587,5,1,9,0,0,Warburg Pincus,Personnel
753,278,7f1f3fd9-b63c-71e8-2fe8-ffbadff9d442,22,5,20251208,696,3,1,11,0,0,JP Morgan Chase,Personnel
754,112,59fe0e04-8bc5-8487-f8d8-cc36649d002a,5,2,20260129,556,2,1,9,0,0,Convene 31,Personnel
755,194,8fb5a23e-c950-ce69-f06a-d956a373c054,9,1,20251204,625,4,1,10,0,0,Warburg Pincus,Personnel
756,136,ab73affd-8024-03e9-753c-aa05046497be,6,1,20251216,514,2,1,8,0,0,Jack Studios Inc,Personnel
757,175,fa3dd4f4-daed-1319-75e9-0d9772ac3c35,8,3,20260129,592,16,1,9,0,0,Amazon,Personnel
758,100,d144b854-d786-59dd-1185-2ef56635747b,4,2,20260212,707,17,1,11,0,0,Convene,Personnel
759,157,205f2f81-1c15-659b-9c72-31ac33184cb7,7,3,20251230,557,2,1,9,0,0,Mizuho Americas Services,Personnel
760,217,a7d16a68-2ebb-fbb8-08df-7af4ea088bd8,12,3,20251201,881,3,1,14,0,0,Palantir & Current,Personnel
761,108,1573d3a7-87e6-42d9-c0c2-1d35267ccc1f,4,2,20260130,522,20,1,8,0,0,Convene,Personnel
762,161,42616865-95ea-2b04-a5ea-3da7787d6cea,7,3,20251226,407,10,1,6,0,0,Mizuho Americas Services,Personnel
763,251,cbc36bef-5a5f-9e73-0222-2ec1b285b0f7,17,4,20251222,606,19,1,10,0,0,StoneX Group Inc,Personnel
764,31,a719622b-ab2e-9e5c-258f-431ee3cde163,1,1,20251212,601,8,1,10,0,0,The New York & Presbyterian,Personnel
765,296,28fe66be-b334-41e0-2ebe-6cb3174df322,28,1,20251210,552,17,1,9,0,0,BasePoint Capital,Personnel
766,278,7f1f3fd9-b63c-71e8-2fe8-ffbadff9d442,22,5,20251211,577,4,1,9,0,0,JP Morgan Chase,Personnel
767,93,521488bc-f348-10d4-47b4-0548ba769264,4,2,20251126,589,2,1,9,1,1,Convene,Personnel
768,179,b194b98b-d086-3169-7240-344dba440fea,8,3,20251105,580,2,2,9,0,0,Amazon,Visitor
769,232,d3fdbe3e-4b6b-abd1-ccce-024807d4d95b,14,1,20251107,516,19,1,8,0,0,32 BJ Union,Personnel
770,260,55b685d7-cb6a-2792-18a6-efbc096bb8b5,18,1,20251209,823,13,1,13,0,0,RXR (75 Rock),Personnel
771,92,03eadd55-3ced-2f7e-5dd1-f62d068a2039,4,2,20260204,544,9,1,9,0,0,Convene,Personnel
772,67,999cf579-8379-0fd7-4173-fa6279681752,2,1,20260120,483,3,1,8,1,1,Ralph Lauren Corporation,Personnel
773,198,37fec987-e539-7968-dc35-a1d5b60213be,10,4,20260212,571,20,1,9,0,1,Linhart Dentistry,Personnel
774,134,45900178-3626-7b9e-00bf-5aa273678844,6,1,20251118,525,10,1,8,0,0,Jack Studios Inc,Personnel
775,12,b3396a7c-95c4-accb-e049-1431903850c5,1,1,20251121,543,20,1,9,0,0,The New York & Presbyterian,Personnel
776,78,c1f4fada-315b-5e69-40a6-c927127e4bc6,3,2,20260113,593,6,1,9,0,0,FASHIONPHILE,Personnel
777,153,ddeb3ac4-389b-27ba-5455-8f414064225e,7,3,20251201,601,7,1,10,0,1,Mizuho Americas Services,Personnel
778,134,45900178-3626-7b9e-00bf-5aa273678844,6,1,20251124,731,3,1,12,0,0,Jack Studios Inc,Personnel
779,124,c751cc4a-36fc-f9ae-a6d8-ab1f25da3e8d,5,2,20260102,738,5,1,12,0,0,Convene 31,Personnel
780,271,a2511fec-1f3a-7111-e606-33a9a975560b,20,3,20260205,491,19,1,8,0,0,West Monroe,Personnel
781,202,9f502a29-f707-81f3-3376-d335be6c6225,10,4,20260112,578,17,1,9,0,1,Linhart Dentistry,Personnel
782,237,d6c4cde6-4b32-3805-b330-42c08d876ff8,15,5,20251209,606,16,1,10,1,1,Canada,Personnel
783,105,d54bd26b-0304-a2c3-b643-e2c5e7f1ae72,4,2,20251103,893,18,1,14,0,0,Convene,Personnel
784,182,d383042a-d4e9-89e0-e340-17d711d8ce32,9,1,20260107,483,6,1,8,0,0,Warburg Pincus,Personnel
785,249,db81b5e0-ed39-264c-eec1-fbd4b229af8b,17,4,20260126,800,16,2,13,0,0,StoneX Group Inc,Visitor
786,106,d16a67bf-092e-4624-a8ac-ea9ee22e6395,4,2,20260203,656,15,1,10,0,0,Convene,Personnel
787,168,5c4d32cf-bd72-0552-f52e-7ded072a6024,8,3,20260126,914,7,1,15,0,0,Amazon,Personnel
788,181,ac4dc73d-cbad-8afc-bba6-e296288a1b0f,8,3,20251223,507,14,2,8,0,0,Amazon,Visitor
789,145,3f12fd9e-d31c-8d77-1592-74fca76e381d,6,1,20251120,807,16,1,13,1,1,Jack Studios Inc,Personnel
790,182,d383042a-d4e9-89e0-e340-17d711d8ce32,9,1,20260203,858,6,1,14,0,0,Warburg Pincus,Personnel
791,25,0010b8ac-a7cb-c470-8833-500bc78a071c,1,1,20251110,655,11,2,10,0,0,The New York & Presbyterian,Visitor
792,209,590e0260-8fc2-da42-0091-28adacf8f045,11,4,20260115,655,8,1,10,0,0,RGN-New York XXXII LLC,Personnel
793,31,a719622b-ab2e-9e5c-258f-431ee3cde163,1,1,20251203,665,14,1,11,1,1,The New York & Presbyterian,Personnel
794,82,2a2686a4-90f3-4ff1-6782-c122b97c196c,3,2,20251202,544,5,2,9,0,0,FASHIONPHILE,Visitor
795,7,1d2a6e46-8de1-6bb4-5927-fe7483fc0f15,1,1,20251103,654,16,1,10,0,0,The New York & Presbyterian,Personnel
796,160,8507ef0c-8c24-35fa-7e14-d52fc740aee7,7,3,20251112,550,15,1,9,0,0,Mizuho Americas Services,Personnel
797,111,8e548622-ae7d-5012-54e4-ea9ec9805bda,4,2,20260128,431,13,1,7,0,0,Convene,Personnel
798,26,44413f8f-6262-02ec-e01e-0217c87acef5,1,1,20260106,623,11,1,10,0,0,The New York & Presbyterian,Personnel
799,100,d144b854-d786-59dd-1185-2ef56635747b,4,2,20251113,601,13,2,10,0,0,Convene,Visitor
800,117,534560d2-c372-09a0-5f49-5f2ce09ac5c6,5,2,20251216,681,11,1,11,0,0,Convene 31,Personnel
801,238,0b9d0fab-31b8-5dc6-16d3-c9006f21c20c,15,5,20251113,700,12,1,11,0,0,Canada,Personnel
802,75,12fa863d-6565-5988-6d20-9567ff7957c9,3,2,20260108,738,13,1,12,1,1,FASHIONPHILE,Personnel
803,80,7177c969-6142-596d-d4e9-d67633d1e383,3,2,20251202,839,19,2,13,0,0,FASHIONPHILE,Visitor
804,158,38028e2e-fa7f-638f-0fce-56f79a5df419,7,3,20260108,653,19,2,10,0,0,Mizuho Americas Services,Visitor
805,13,aabf7434-d264-ad4f-1096-7561dd51e1d8,1,1,20260128,637,17,1,10,0,0,The New York & Presbyterian,Personnel
806,119,e6037a42-644e-0795-4680-a004d2c20519,5,2,20260116,577,10,2,9,0,0,Convene 31,Visitor
807,247,5bf977b9-12f1-0097-96ed-7909951f0e03,16,5,20251215,656,8,2,10,0,0,Guidehouse,Visitor
808,300,edc35029-9868-9602-4551-462984ffb4a0,30,3,20260105,748,1,2,12,0,0,MHANY,Visitor
809,107,eb36e847-ced1-f9a9-6ca2-16ddecbaddac,4,2,20260209,648,15,1,10,0,0,Convene,Personnel
810,183,d756cb75-bbb7-954e-9e8f-8a7f69895246,9,1,20260210,551,6,1,9,0,0,Warburg Pincus,Personnel
811,135,37883505-252d-253e-a07c-d141a580dd07,6,1,20251212,878,8,1,14,0,0,Jack Studios Inc,Personnel
812,76,88b66755-bc11-ed9b-d405-94058c0648dd,3,2,20251128,834,15,1,13,0,0,FASHIONPHILE,Personnel
813,88,aee91261-a748-d316-eb27-3902442b1769,3,2,20260106,790,12,1,13,0,0,FASHIONPHILE,Personnel
814,222,22ee28a3-fcbf-eeaf-5ca2-d3f07c062749,13,2,20260202,654,6,1,10,0,0,Roku,Personnel
815,103,35b30d2f-1b6c-cfc5-0e89-270841512c15,4,2,20260210,980,4,2,16,0,0,Convene,Visitor
816,24,052d3456-bf63-939b-e6bb-264b60d69376,1,1,20260105,513,11,2,8,0,0,The New York & Presbyterian,Visitor
817,85,2e7ec643-23c3-3688-05b9-5d7c60f10718,3,2,20251231,757,4,2,12,0,0,FASHIONPHILE,Visitor
818,163,e32df4d1-7d9f-d2db-e826-f70d72e24d2c,7,3,20251215,572,11,1,9,0,0,Mizuho Americas Services,Personnel
819,33,60b23c89-4e26-4556-62b4-fa6c336f3b03,1,1,20251224,709,4,2,11,0,0,The New York & Presbyterian,Visitor
820,89,7b562a30-364b-954d-541c-ab9e5f8fcb75,3,2,20260121,822,20,1,13,0,0,FASHIONPHILE,Personnel
821,93,521488bc-f348-10d4-47b4-0548ba769264,4,2,20251111,705,16,1,11,0,0,Convene,Personnel
822,289,01505081-ecee-56f3-fa61-e12120ca2911,25,3,20251211,1006,3,1,16,0,0,Persistent Systems LLC,Personnel
823,94,c666fcc8-ce0e-93fe-a94b-6c0f8384ed78,4,2,20251218,529,6,2,8,0,0,Convene,Visitor
824,163,e32df4d1-7d9f-d2db-e826-f70d72e24d2c,7,3,20251125,1114,2,1,18,0,0,Mizuho Americas Services,Personnel
825,9,aa635e25-eb44-0f77-7265-6f69a1ea0dec,1,1,20251128,780,11,1,13,0,0,The New York & Presbyterian,Personnel
826,30,4e1af473-f76e-fffe-a917-9337b77b9367,1,1,20260126,547,1,1,9,0,0,The New York & Presbyterian,Personnel
827,149,b7dfb126-b616-4b1c-2bee-30df88784719,6,1,20260115,832,7,1,13,0,0,Jack Studios Inc,Personnel
828,167,e6329b9f-76e1-5a1a-6284-e47ff6e3519e,8,3,20260209,1024,12,1,17,0,0,Amazon,Personnel
829,142,f93b1dfb-ac57-f315-d196-e38cfaa33b43,6,1,20251126,766,20,1,12,1,1,Jack Studios Inc,Personnel
830,72,cfbbe025-08e3-d4c2-bd14-8ec3e9f21f5f,3,2,20260123,947,8,1,15,0,0,FASHIONPHILE,Personnel
831,117,534560d2-c372-09a0-5f49-5f2ce09ac5c6,5,2,20260106,578,15,1,9,0,0,Convene 31,Personnel
832,22,eeb8e8ac-8fc3-f64e-6863-3501605d92e7,1,1,20260114,573,19,1,9,0,0,The New York & Presbyterian,Personnel
833,270,73bb9f6d-c3c0-6f1e-4665-ee85cb5dbfed,20,3,20260127,713,5,1,11,0,0,West Monroe,Personnel
834,300,edc35029-9868-9602-4551-462984ffb4a0,30,3,20251128,800,12,1,13,0,0,MHANY,Personnel
835,247,5bf977b9-12f1-0097-96ed-7909951f0e03,16,5,20251223,782,6,2,13,0,0,Guidehouse,Visitor
836,126,d80a8c59-718d-8c54-c7c2-57413d97f336,5,2,20251205,715,4,1,11,0,0,Convene 31,Personnel
837,196,8bf33d70-3ae6-fe04-9f43-827a2b067afe,10,4,20251104,661,14,1,11,0,0,Linhart Dentistry,Personnel
838,39,f88439d0-9fc6-8301-3ade-cda1008fd51c,1,1,20251113,690,2,1,11,0,0,The New York & Presbyterian,Personnel
839,155,c15dc3c6-879b-4d76-efcb-fcb55d1e6214,7,3,20251105,604,9,2,10,0,0,Mizuho Americas Services,Visitor
840,14,e3fc40c8-6c2f-e54c-7607-a0d3d529e8da,1,1,20251205,650,12,1,10,0,0,The New York & Presbyterian,Personnel
841,161,42616865-95ea-2b04-a5ea-3da7787d6cea,7,3,20251229,540,18,2,9,0,0,Mizuho Americas Services,Visitor
842,283,d78d002f-d488-cc39-5712-dacc8d653be0,23,5,20251205,712,18,1,11,0,1,Cahill Gordon,Personnel
843,69,9b0b5824-3206-0961-db19-b5a6bf2ff3bf,2,1,20251118,747,5,2,12,0,0,Ralph Lauren Corporation,Visitor
844,98,098e9e87-dc8e-cac5-61d0-7922263d5f20,4,2,20260204,683,5,2,11,0,1,Convene,Visitor
845,278,7f1f3fd9-b63c-71e8-2fe8-ffbadff9d442,22,5,20260121,653,19,1,10,0,0,JP Morgan Chase,Personnel
846,88,aee91261-a748-d316-eb27-3902442b1769,3,2,20260130,712,14,1,11,0,0,FASHIONPHILE,Personnel
847,12,b3396a7c-95c4-accb-e049-1431903850c5,1,1,20260114,897,7,1,14,0,0,The New York & Presbyterian,Personnel
848,16,826521ff-cb97-62e4-f0c7-e38139560ea2,1,1,20251229,558,5,1,9,0,0,The New York & Presbyterian,Personnel
849,96,89504b4e-ae35-7bfd-750e-2aa682407952,4,2,20251208,802,13,1,13,0,0,Convene,Personnel
850,58,d112b16f-b0e9-f3be-51db-58d0756e8327,2,1,20251106,834,9,1,13,0,0,Ralph Lauren Corporation,Personnel
851,42,5b1fdf76-e137-e6b8-b20a-542382de44ea,1,1,20260205,601,1,1,10,0,0,The New York & Presbyterian,Personnel
852,94,c666fcc8-ce0e-93fe-a94b-6c0f8384ed78,4,2,20251105,662,14,1,11,0,1,Convene,Personnel
853,173,7156224d-6ba0-834b-470e-0e48b3e13072,8,3,20251203,596,12,1,9,0,0,Amazon,Personnel
854,3,bc0a8b13-9278-8b74-40b5-c505a31bc64a,1,1,20251119,662,11,2,11,0,0,The New York & Presbyterian,Visitor
855,265,ec09cf85-b854-2abc-779a-1605be0c0c22,19,2,20260128,804,13,1,13,0,0,Elite Model World,Personnel
856,274,446d13ab-c32f-2891-362f-54a2fc21d6ad,21,4,20260113,940,2,2,15,0,0,STRAUB COLLABORATIVE,Visitor
857,182,d383042a-d4e9-89e0-e340-17d711d8ce32,9,1,20251219,702,19,1,11,0,0,Warburg Pincus,Personnel
858,164,5b0ff123-0d52-9813-8770-9f1fda62fd59,7,3,20251229,639,10,1,10,0,0,Mizuho Americas Services,Personnel
859,19,4d5f09e3-1c7d-aa87-f59d-42bb347b7eee,1,1,20251126,594,3,1,9,0,0,The New York & Presbyterian,Personnel
860,169,d5b55ec3-6648-5994-6790-bc6ddef9ddff,8,3,20251210,850,13,1,14,0,1,Amazon,Personnel
861,55,0800041e-8cb4-d76c-0ec1-399950cca67c,2,1,20251209,865,17,1,14,0,0,Ralph Lauren Corporation,Personnel
862,191,56bc0763-8481-d2f9-a9b6-47775ab88a12,9,1,20251217,574,3,1,9,0,0,Warburg Pincus,Personnel
863,292,8e96a1f0-ce5a-0b2f-1a36-99a2372b98c6,26,4,20251231,655,16,1,10,0,0,The Bliss Group,Personnel
864,144,4dd95de3-60bd-8f86-535b-7f7bcd1da8f4,6,1,20251103,527,20,1,8,0,0,Jack Studios Inc,Personnel
865,238,0b9d0fab-31b8-5dc6-16d3-c9006f21c20c,15,5,20251113,575,17,1,9,0,0,Canada,Personnel
866,111,8e548622-ae7d-5012-54e4-ea9ec9805bda,4,2,20251230,575,2,1,9,0,0,Convene,Personnel
867,78,c1f4fada-315b-5e69-40a6-c927127e4bc6,3,2,20251226,543,8,2,9,0,1,FASHIONPHILE,Visitor
868,199,91af50fc-e08a-fe5b-a49f-70c0057b19d8,10,4,20251203,1012,20,2,16,0,1,Linhart Dentistry,Visitor
869,125,cf4f3f3d-0434-f205-4e89-517868addc3c,5,2,20251128,575,20,1,9,0,0,Convene 31,Personnel
870,73,4fd57be5-20d0-23f0-d53b-7cf8abbae1a1,3,2,20251208,558,7,1,9,0,0,FASHIONPHILE,Personnel
871,198,37fec987-e539-7968-dc35-a1d5b60213be,10,4,20260109,609,4,1,10,0,0,Linhart Dentistry,Personnel
872,255,7ac90808-30b5-2af4-931f-6f843de8f4a1,18,1,20251231,1070,5,1,17,0,0,RXR (75 Rock),Personnel
873,33,60b23c89-4e26-4556-62b4-fa6c336f3b03,1,1,20251106,1038,3,1,17,0,0,The New York & Presbyterian,Personnel
874,214,1d0e7475-63e6-11a9-1c8f-09f4c7dad914,12,3,20251112,648,6,2,10,0,0,Palantir & Current,Visitor
875,221,7df9fd56-a0b2-43f1-4d80-ee205c8ae199,13,2,20251120,496,5,2,8,0,0,Roku,Visitor
876,57,08c9058c-e891-3cac-4f9e-74d35273bef6,2,1,20251211,508,3,1,8,1,1,Ralph Lauren Corporation,Personnel
877,204,03a19036-8e1d-d5eb-126f-9ddd281332bd,10,4,20251120,516,12,1,8,0,0,Linhart Dentistry,Personnel
878,11,16fe5474-486b-fd72-8c59-0387aa913cef,1,1,20251107,518,8,1,8,0,0,The New York & Presbyterian,Personnel
879,150,644c2222-975f-5cfb-1f85-163d2a8bfa75,7,3,20260206,556,8,1,9,0,0,Mizuho Americas Services,Personnel
880,145,3f12fd9e-d31c-8d77-1592-74fca76e381d,6,1,20260120,659,7,1,10,0,0,Jack Studios Inc,Personnel
881,83,31c5450d-bf71-704f-206f-931c01fc159a,3,2,20260204,651,16,1,10,0,0,FASHIONPHILE,Personnel
882,49,9bcf2ab9-9349-5f34-8929-f09089a4f0b0,2,1,20251125,884,9,1,14,0,0,Ralph Lauren Corporation,Personnel
883,72,cfbbe025-08e3-d4c2-bd14-8ec3e9f21f5f,3,2,20251222,496,1,1,8,1,1,FASHIONPHILE,Personnel
884,73,4fd57be5-20d0-23f0-d53b-7cf8abbae1a1,3,2,20260212,691,11,1,11,0,0,FASHIONPHILE,Personnel
885,297,6c78b4a3-6840-6be7-471b-67eb877b54ca,29,2,20251204,571,19,1,9,0,0,OXO International Inc,Personnel
886,274,446d13ab-c32f-2891-362f-54a2fc21d6ad,21,4,20260114,602,3,2,10,0,0,STRAUB COLLABORATIVE,Visitor
887,209,590e0260-8fc2-da42-0091-28adacf8f045,11,4,20251209,772,7,1,12,0,1,RGN-New York XXXII LLC,Personnel
